"Elster Metering Systems","Printed: Tuesday, January 21, 2020 1:15:58 PM","","","","","","",""
"","Hill Side Apartments","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Meter Firmware Build: 2-01381-D","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","",""
"Meter Constants","","","","","","","",""
"","Meter Constants","","","","","","",""
"","","Current Connection","","","","","",""
"","","","","Primary","Secondary","","Ratio",""
"","","","CT/VT","150","5","=","30.000",""
"","CT/VT Error","","","","","","",""
"","","CT Error %","0.00%","","","","",""
"","","VT Error %","0.00%","","","","",""
"","","","","","","","",""
"Time and Date","","","","","","","",""
"","Daylight Saving Setup","","","","","","",""
"","","Daylight Saving","Enabled","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","",""
"","","Adjust By","1 hours","","","","",""
"","Meter Time","","","","","","",""
"","Meter Time:","Tuesday, October 22, 2019 8:39:36 AM","","","","","",""
"","PC (or HHU) clock:","Tuesday, October 22, 2019 8:35:51 AM","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 3 minutes, 45 seconds ahead","","","","","",""
"","","","","","","","",""
"Current Values","","","","","","","",""
"","Cumulative Registers","","","","","","",""
"","18-Sep-19","20:00","20:30","21.372000","0.000000","0.000000","21.660000",""
"","18-Sep-19","20:30","21:00","20.402000","0.000000","0.000000","20.736000",""
"","18-Sep-19","21:00","21:30","18.761000","0.000000","0.000000","19.145000",""
"","18-Sep-19","21:30","22:00","16.947000","0.000000","0.000000","17.316000",""
"","18-Sep-19","22:00","22:30","17.935000","0.000000","0.000000","18.432000",""
"","18-Sep-19","22:30","23:00","15.698000","0.000000","0.000000","16.191000",""
"","18-Sep-19","23:00","23:30","18.886000","0.000000","0.000000","19.358000",""
"","18-Sep-19","23:30","00:00","21.317000","0.000000","0.000000","21.756000",""
"","19-Sep-19","00:00","00:30","21.228000","0.000000","0.000000","21.739000",""
"","19-Sep-19","00:30","01:00","16.864000","0.000000","0.000000","17.523000",""
"","19-Sep-19","01:00","01:30","17.242000","0.000000","0.000000","17.793000",""
"","19-Sep-19","01:30","02:00","17.534000","0.000000","0.000000","18.029000","Phase Failure"
"","19-Sep-19","02:00","02:30","14.643000","0.000000","0.000000","15.262000",""
"","19-Sep-19","02:30","03:00","14.527000","0.000000","0.000000","15.144000",""
"","19-Sep-19","03:00","03:30","15.559000","0.000000","0.000000","16.166000",""
"","19-Sep-19","03:30","04:00","13.615000","0.000000","0.000000","14.261000",""
"","19-Sep-19","04:00","04:30","14.804000","0.000000","0.000000","15.427000",""
"","19-Sep-19","04:30","05:00","14.800000","0.000000","0.000000","15.362000",""
"","19-Sep-19","05:00","05:30","14.981000","0.000000","0.000000","15.514000","Phase Failure"
"","19-Sep-19","05:30","06:00","15.898000","0.000000","0.000000","16.366000",""
"","19-Sep-19","06:00","06:30","12.991000","0.000000","0.000000","13.605000",""
"","19-Sep-19","06:30","07:00","18.670000","0.000000","0.000000","19.083000",""
"","19-Sep-19","07:00","07:30","17.560000","0.000000","0.000000","17.920000",""
"","19-Sep-19","07:30","08:00","17.420000","0.000000","0.000000","17.931000",""
"","19-Sep-19","08:00","08:30","18.681000","0.000000","0.000000","19.217000",""
"","19-Sep-19","08:30","09:00","19.822000","0.000000","0.000000","20.313000","Phase Failure"
"","19-Sep-19","09:00","09:30","26.769000","0.000000","0.000000","27.147000","Phase Failure"
"","19-Sep-19","09:30","10:00","24.356000","0.000000","0.000000","24.852000","Phase Failure"
"","19-Sep-19","10:00","10:30","25.382000","0.000000","0.000000","25.963000","Phase Failure"
"","19-Sep-19","10:30","11:00","25.716000","0.000000","0.000000","26.270000","Phase Failure"
"","19-Sep-19","11:00","11:30","29.198000","0.000000","0.000000","29.655000","Phase Failure"
"","19-Sep-19","11:30","12:00","25.198000","0.000000","0.000000","25.754000","Phase Failure"
"","19-Sep-19","12:00","12:30","18.965000","0.000000","0.000000","19.548000",""
"","19-Sep-19","12:30","13:00","18.809000","0.000000","0.000000","19.375000","Phase Failure"
"","19-Sep-19","13:00","13:30","19.958000","0.000000","0.000000","20.650000","Phase Failure"
"","19-Sep-19","13:30","14:00","19.721000","0.000000","0.000000","20.491000","Phase Failure"
"","19-Sep-19","14:00","14:30","22.637000","0.000000","0.000000","23.395000","Phase Failure"
"","19-Sep-19","14:30","15:00","25.725000","0.000000","0.000000","26.292000","Phase Failure"
"","19-Sep-19","15:00","15:30","20.907000","0.000000","0.000000","21.605000","Phase Failure"
"","19-Sep-19","15:30","16:00","20.767000","0.000000","0.000000","21.667000","Phase Failure"
"","19-Sep-19","16:00","16:30","20.851000","0.000000","0.000000","21.778000","Phase Failure"
"","19-Sep-19","16:30","17:00","24.523000","0.000000","0.000000","25.178000","Phase Failure"
"","19-Sep-19","17:00","17:30","23.275000","0.000000","0.000000","23.988000","Phase Failure"
"","19-Sep-19","17:30","18:00","19.978000","0.000000","0.000000","20.880000","Phase Failure"
"","19-Sep-19","18:00","18:30","18.662000","0.000000","0.000000","19.500000","Phase Failure"
"","19-Sep-19","18:30","19:00","16.870000","0.000000","0.000000","17.537000",""
"","19-Sep-19","19:00","19:30","17.417000","0.000000","0.000000","17.866000",""
"","19-Sep-19","19:30","20:00","18.871000","0.000000","0.000000","19.346000",""
"","19-Sep-19","20:00","20:30","19.553000","0.000000","0.000000","19.994000",""
"","19-Sep-19","20:30","21:00","17.551000","0.000000","0.000000","17.940000",""
"","19-Sep-19","21:00","21:30","18.240000","0.000000","0.000000","18.550000",""
"","19-Sep-19","21:30","22:00","20.148000","0.000000","0.000000","20.453000",""
"","19-Sep-19","22:00","22:30","20.940000","0.000000","0.000000","21.317000",""
"","19-Sep-19","22:30","23:00","17.707000","0.000000","0.000000","18.240000",""
"","19-Sep-19","23:00","23:30","20.052000","0.000000","0.000000","20.608000","Phase Failure"
"","19-Sep-19","23:30","00:00","18.511000","0.000000","0.000000","18.994000","Phase Failure"
"","20-Sep-19","00:00","00:30","17.732000","0.000000","0.000000","18.218000",""
"","20-Sep-19","00:30","01:00","15.825000","0.000000","0.000000","16.414000",""
"","20-Sep-19","01:00","01:30","17.916000","0.000000","0.000000","18.504000",""
"","20-Sep-19","01:30","02:00","15.358000","0.000000","0.000000","15.869000",""
"","20-Sep-19","02:00","02:30","16.200000","0.000000","0.000000","16.687000",""
"","20-Sep-19","02:30","03:00","15.425000","0.000000","0.000000","15.970000","Phase Failure"
"","20-Sep-19","03:00","03:30","11.824000","0.000000","0.000000","12.561000",""
"","20-Sep-19","03:30","04:00","15.137000","0.000000","0.000000","15.675000","Phase Failure"
"","20-Sep-19","04:00","04:30","14.016000","0.000000","0.000000","14.592000","Phase Failure"
"","20-Sep-19","04:30","05:00","15.132000","0.000000","0.000000","15.597000","Phase Failure"
"","20-Sep-19","05:00","05:30","11.220000","0.000000","0.000000","11.890000",""
"","20-Sep-19","05:30","06:00","11.311000","0.000000","0.000000","12.036000",""
"","20-Sep-19","06:00","06:30","14.547000","0.000000","0.000000","15.077000","Phase Failure"
"","20-Sep-19","06:30","07:00","12.765000","0.000000","0.000000","13.207000",""
"","20-Sep-19","07:00","07:30","11.904000","0.000000","0.000000","12.422000",""
"","20-Sep-19","07:30","08:00","18.800000","0.000000","0.000000","19.255000","Phase Failure"
"","20-Sep-19","08:00","08:30","25.946000","0.000000","0.000000","26.436000","Phase Failure"
"","20-Sep-19","08:30","09:00","32.004000","0.000000","0.000000","32.355000","Phase Failure"
"","20-Sep-19","09:00","09:30","30.305000","0.000000","0.000000","30.852000","Phase Failure"
"","20-Sep-19","09:30","10:00","22.958000","0.000000","0.000000","23.707000","Phase Failure"
"","20-Sep-19","10:00","10:30","28.711000","0.000000","0.000000","29.297000","Phase Failure"
"","20-Sep-19","10:30","11:00","23.182000","0.000000","0.000000","23.805000","Phase Failure"
"","20-Sep-19","11:00","11:30","24.451000","0.000000","0.000000","24.984000","Phase Failure"
"","20-Sep-19","11:30","12:00","27.317000","0.000000","0.000000","27.903000","Phase Failure"
"","20-Sep-19","12:00","12:30","26.393000","0.000000","0.000000","26.861000","Phase Failure"
"","20-Sep-19","12:30","13:00","25.613000","0.000000","0.000000","26.109000","Phase Failure"
"","20-Sep-19","13:00","13:30","26.644000","0.000000","0.000000","27.276000","Phase Failure"
"","20-Sep-19","13:30","14:00","24.970000","0.000000","0.000000","25.642000","Phase Failure"
"","20-Sep-19","14:00","14:30","26.899000","0.000000","0.000000","27.487000","Phase Failure"
"","20-Sep-19","14:30","15:00","18.461000","0.000000","0.000000","19.315000",""
"","20-Sep-19","15:00","15:30","24.206000","0.000000","0.000000","24.929000",""
"","20-Sep-19","15:30","16:00","25.102000","0.000000","0.000000","25.898000","Phase Failure"
"","20-Sep-19","16:00","16:30","21.958000","0.000000","0.000000","22.824000","Phase Failure"
"","20-Sep-19","16:30","17:00","24.405000","0.000000","0.000000","25.248000","Phase Failure"
"","20-Sep-19","17:00","17:30","28.217000","0.000000","0.000000","28.920000","Phase Failure"
"","20-Sep-19","17:30","18:00","25.927000","0.000000","0.000000","26.698000","Phase Failure"
"","20-Sep-19","18:00","18:30","28.397000","0.000000","0.000000","29.045000","Phase Failure"
"","20-Sep-19","18:30","19:00","22.870000","0.000000","0.000000","23.685000","Phase Failure"
"","20-Sep-19","19:00","19:30","17.064000","0.000000","0.000000","17.957000","Phase Failure"
"","20-Sep-19","19:30","20:00","15.297000","0.000000","0.000000","15.912000","Phase Failure"
"","20-Sep-19","20:00","20:30","15.989000","0.000000","0.000000","16.551000",""
"","20-Sep-19","20:30","21:00","15.574000","0.000000","0.000000","16.197000",""
"","20-Sep-19","21:00","21:30","18.573000","0.000000","0.000000","19.008000",""
"","20-Sep-19","21:30","22:00","21.391000","0.000000","0.000000","21.775000",""
"","20-Sep-19","22:00","22:30","20.544000","0.000000","0.000000","20.895000",""
"","20-Sep-19","22:30","23:00","18.980000","0.000000","0.000000","19.397000",""
"","20-Sep-19","23:00","23:30","16.356000","0.000000","0.000000","16.778000",""
"","20-Sep-19","23:30","00:00","15.535000","0.000000","0.000000","16.039000",""
"","21-Sep-19","00:00","00:30","13.843000","0.000000","0.000000","14.381000",""
"","21-Sep-19","00:30","01:00","13.877000","0.000000","0.000000","14.388000",""
"","21-Sep-19","01:00","01:30","16.116000","0.000000","0.000000","16.526000",""
"","21-Sep-19","01:30","02:00","12.547000","0.000000","0.000000","13.184000",""
"","21-Sep-19","02:00","02:30","12.283000","0.000000","0.000000","12.948000",""
"","21-Sep-19","02:30","03:00","12.586000","0.000000","0.000000","13.156000",""
"","21-Sep-19","03:00","03:30","12.703000","0.000000","0.000000","13.301000",""
"","21-Sep-19","03:30","04:00","11.890000","0.000000","0.000000","12.557000",""
"","21-Sep-19","04:00","04:30","12.506000","0.000000","0.000000","13.162000","Phase Failure"
"","21-Sep-19","04:30","05:00","10.190000","0.000000","0.000000","10.824000",""
"","21-Sep-19","05:00","05:30","12.075000","0.000000","0.000000","12.609000",""
"","21-Sep-19","05:30","06:00","10.788000","0.000000","0.000000","11.367000","Phase Failure"
"","21-Sep-19","06:00","06:30","12.141000","0.000000","0.000000","12.748000",""
"","21-Sep-19","06:30","07:00","13.085000","0.000000","0.000000","13.613000",""
"","21-Sep-19","07:00","07:30","12.154000","0.000000","0.000000","12.715000","Phase Failure"
"","21-Sep-19","07:30","08:00","22.845000","0.000000","0.000000","23.187000","Phase Failure"
"","21-Sep-19","08:00","08:30","31.952000","0.000000","0.000000","32.431000","Phase Failure"
"","21-Sep-19","08:30","09:00","34.958000","0.000000","0.000000","35.345000","Phase Failure"
"","21-Sep-19","09:00","09:30","30.746000","0.000000","0.000000","31.207000","Phase Failure"
"","21-Sep-19","09:30","10:00","25.395000","0.000000","0.000000","25.920000",""
"","21-Sep-19","10:00","10:30","26.234000","0.000000","0.000000","26.820000","Phase Failure"
"","21-Sep-19","10:30","11:00","22.534000","0.000000","0.000000","23.083000","Phase Failure"
"","21-Sep-19","11:00","11:30","22.550000","0.000000","0.000000","23.266000","Phase Failure"
"","21-Sep-19","11:30","12:00","25.135000","0.000000","0.000000","25.807000","Phase Failure"
"","21-Sep-19","12:00","12:30","21.291000","0.000000","0.000000","22.027000","Phase Failure"
"","21-Sep-19","12:30","13:00","18.053000","0.000000","0.000000","18.994000","Phase Failure"
"","21-Sep-19","13:00","13:30","20.373000","0.000000","0.000000","20.985000","Phase Failure"
"","21-Sep-19","13:30","14:00","15.483000","0.000000","0.000000","16.114000",""
"","21-Sep-19","14:00","14:30","18.585000","0.000000","0.000000","19.260000","Phase Failure"
"","21-Sep-19","14:30","15:00","22.003000","0.000000","0.000000","22.949000","Phase Failure"
"","21-Sep-19","15:00","15:30","21.968000","0.000000","0.000000","22.903000","Phase Failure"
"","21-Sep-19","15:30","16:00","17.940000","0.000000","0.000000","18.922000","Phase Failure"
"","21-Sep-19","16:00","16:30","17.500000","0.000000","0.000000","18.511000","Phase Failure"
"","21-Sep-19","16:30","17:00","13.623000","0.000000","0.000000","14.827000","Phase Failure"
"","21-Sep-19","17:00","17:30","14.102000","0.000000","0.000000","14.950000",""
"","21-Sep-19","17:30","18:00","9.864600","0.000000","0.000000","10.869000",""
"","21-Sep-19","18:00","18:30","12.808000","0.000000","0.000000","13.541000",""
"","21-Sep-19","18:30","19:00","10.774000","0.000000","0.000000","11.664000",""
"","21-Sep-19","19:00","19:30","11.431000","0.000000","0.000000","12.144000",""
"","21-Sep-19","19:30","20:00","11.820000","0.000000","0.000000","12.480000",""
"","21-Sep-19","20:00","20:30","15.276000","0.000000","0.000000","15.814000",""
"","21-Sep-19","20:30","21:00","13.464000","0.000000","0.000000","13.941000",""
"","21-Sep-19","21:00","21:30","16.006000","0.000000","0.000000","16.498000","Phase Failure"
"","21-Sep-19","21:30","22:00","14.997000","0.000000","0.000000","15.732000","Phase Failure"
"","21-Sep-19","22:00","22:30","14.052000","0.000000","0.000000","14.846000","Phase Failure"
"","21-Sep-19","22:30","23:00","13.784000","0.000000","0.000000","14.499000",""
"","21-Sep-19","23:00","23:30","12.729000","0.000000","0.000000","13.533000",""
"","21-Sep-19","23:30","00:00","14.239000","0.000000","0.000000","14.847000",""
"","22-Sep-19","00:00","00:30","13.232000","0.000000","0.000000","13.828000",""
"","22-Sep-19","00:30","01:00","13.596000","0.000000","0.000000","14.086000","Phase Failure"
"","22-Sep-19","01:00","01:30","10.749000","0.000000","0.000000","11.364000","Phase Failure"
"","22-Sep-19","01:30","02:00","12.931000","0.000000","0.000000","13.555000","Phase Failure"
"","22-Sep-19","02:00","02:30","9.372800","0.000000","0.000000","10.126000","Phase Failure"
"","22-Sep-19","02:30","03:00","9.741600","0.000000","0.000000","10.413000","Phase Failure"
"","22-Sep-19","03:00","03:30","9.333600","0.000000","0.000000","10.157000",""
"","22-Sep-19","03:30","04:00","10.843000","0.000000","0.000000","11.554000","Phase Failure"
"","22-Sep-19","04:00","04:30","11.618000","0.000000","0.000000","12.235000","Phase Failure"
"","22-Sep-19","04:30","05:00","11.045000","0.000000","0.000000","11.738000",""
"","22-Sep-19","05:00","05:30","10.200000","0.000000","0.000000","10.935000",""
"","22-Sep-19","05:30","06:00","10.301000","0.000000","0.000000","10.949000",""
"","22-Sep-19","06:00","06:30","10.944000","0.000000","0.000000","11.529000",""
"","22-Sep-19","06:30","07:00","9.840200","0.000000","0.000000","10.558000",""
"","22-Sep-19","07:00","07:30","11.316000","0.000000","0.000000","12.012000",""
"","22-Sep-19","07:30","08:00","11.186000","0.000000","0.000000","11.949000","Phase Failure"
"","22-Sep-19","08:00","08:30","18.115000","0.000000","0.000000","18.982000","Phase Failure"
"","22-Sep-19","08:30","09:00","15.975000","0.000000","0.000000","16.882000","Phase Failure"
"","22-Sep-19","09:00","09:30","18.770000","0.000000","0.000000","19.598000","Phase Failure"
"","22-Sep-19","09:30","10:00","21.307000","0.000000","0.000000","21.960000","Phase Failure"
"","22-Sep-19","10:00","10:30","16.243000","0.000000","0.000000","17.102000","Phase Failure"
"","22-Sep-19","10:30","11:00","18.876000","0.000000","0.000000","19.512000","Phase Failure"
"","22-Sep-19","11:00","11:30","25.385000","0.000000","0.000000","25.920000",""
"","22-Sep-19","11:30","12:00","23.323000","0.000000","0.000000","24.108000","Phase Failure"
"","22-Sep-19","12:00","12:30","20.580000","0.000000","0.000000","21.284000","Phase Failure"
"","22-Sep-19","12:30","13:00","19.546000","0.000000","0.000000","20.188000","Phase Failure"
"","22-Sep-19","13:00","13:30","20.450000","0.000000","0.000000","21.089000","Phase Failure"
"","22-Sep-19","13:30","14:00","22.133000","0.000000","0.000000","22.805000",""
"","22-Sep-19","14:00","14:30","19.464000","0.000000","0.000000","20.311000","Phase Failure"
"","22-Sep-19","14:30","15:00","18.015000","0.000000","0.000000","18.919000","Phase Failure"
"","22-Sep-19","15:00","15:30","18.290000","0.000000","0.000000","19.095000",""
"","22-Sep-19","15:30","16:00","12.818000","0.000000","0.000000","13.805000",""
"","22-Sep-19","16:00","16:30","9.094400","0.000000","0.000000","10.075000",""
"","22-Sep-19","16:30","17:00","8.752800","0.000000","0.000000","9.617000",""
"","22-Sep-19","17:00","17:30","11.508000","0.000000","0.000000","12.213000","Phase Failure"
"","22-Sep-19","17:30","18:00","10.845000","0.000000","0.000000","11.525000",""
"","22-Sep-19","18:00","18:30","12.293000","0.000000","0.000000","12.828000",""
"","22-Sep-19","18:30","19:00","15.710000","0.000000","0.000000","16.087000","Phase Failure"
"","22-Sep-19","19:00","19:30","12.492000","0.000000","0.000000","12.934000",""
"","22-Sep-19","19:30","20:00","10.520000","0.000000","0.000000","11.114000",""
"","22-Sep-19","20:00","20:30","9.604800","0.000000","0.000000","10.253000",""
"","22-Sep-19","20:30","21:00","14.971000","0.000000","0.000000","15.370000",""
"","22-Sep-19","21:00","21:30","15.149000","0.000000","0.000000","15.595000",""
"","22-Sep-19","21:30","22:00","13.605000","0.000000","0.000000","14.148000",""
"","22-Sep-19","22:00","22:30","15.893000","0.000000","0.000000","16.320000",""
"","22-Sep-19","22:30","23:00","13.166000","0.000000","0.000000","13.663000",""
"","22-Sep-19","23:00","23:30","10.284000","0.000000","0.000000","11.016000",""
"","22-Sep-19","23:30","00:00","14.189000","0.000000","0.000000","14.609000",""
"","23-Sep-19","00:00","00:30","9.190200","0.000000","0.000000","9.785000",""
"","23-Sep-19","00:30","01:00","10.238000","0.000000","0.000000","10.802000",""
"","23-Sep-19","01:00","01:30","10.315000","0.000000","0.000000","10.937000",""
"","23-Sep-19","01:30","02:00","8.741400","0.000000","0.000000","9.523400",""
"","23-Sep-19","02:00","02:30","8.390400","0.000000","0.000000","9.163200",""
"","23-Sep-19","02:30","03:00","10.238000","0.000000","0.000000","10.848000","Phase Failure"
"","23-Sep-19","03:00","03:30","8.539600","0.000000","0.000000","9.247200",""
"","23-Sep-19","03:30","04:00","10.120000","0.000000","0.000000","10.704000","Phase Failure"
"","23-Sep-19","04:00","04:30","10.023000","0.000000","0.000000","10.615000",""
"","23-Sep-19","04:30","05:00","10.584000","0.000000","0.000000","11.136000",""
"","23-Sep-19","05:00","05:30","8.018600","0.000000","0.000000","8.731400",""
"","23-Sep-19","05:30","06:00","10.900000","0.000000","0.000000","11.419000",""
"","23-Sep-19","06:00","06:30","13.968000","0.000000","0.000000","14.337000","Phase Failure"
